ID,name,start_year,max_hole
7801589808,Patrick Hugonnard,1995,6
7102655467,Laurent Gallo,1998,18
7801627219,Souvik Dihidar,2005,15
57199212073,T. Martens,2017,27
6506175112,Amalia Trousson,2002,28
57188966321,Rehan Khodabuccus,2015,25
6506241105,Agnes Hebrard,1995,21
57197111302,Raphaël Moreira,2003,13
6603551671,Jasper J. Van Thor,2000,24
34870116100,Stan Z. Li,2015,25
35101799900,Phan Thi Ha Duong,2010,20
6507070163,Vincent Colin De Verdière,2000,17
6602977367,O. Pascual,2003,15
16176209200,F. Prevot,1998,26
7005170650,Marcus J. Grote,2014,17
55926212600,Takunori Taira,2006,16
35146083500,Benjamin Lazorthes,2009,19
8972649800,Wen Pin Shih,2011,22
56888636300,Gaël Pillonnet,2008,18
6507989604,Gerd Jürgen Giefing,2014,24
55485940200,Mickaël Dardaillon,2014,22
7007101008,Yves Guéguen,1990,21
57192808992,Qiang Tang,2015,25
15061717900,Steffen Rothkugel,2008,18
56056477500,Noureddine Azzam,2014,24
57191052229,A. Michon,2016,26
6701740560,Uwe Waldmann,2015,16
6603757179,Linda Amaral Zettler,2016,26
6602079064,M. Bouthinon,1990,18
57203228472,Michele Russo,2018,28
57196873890,Wilmuth Muller,2017,25
6507495155,Igor Zayer,2003,14
56097020400,G. King,2003,15
56156269900,Akram Malak,2015,25
15760500900,E. Martinez,2000,20
25927422700,Ioannis Pefkianakis,2015,23
6701590849,J. Y. Bansard,1991,13
36177268800,Francisco J.C.M. Duarte,2012,28
56005372600,Racha El-Hajj,2013,23
7004682339,Gilles Mauris,1993,6
54790545900,J. Clérouin,1990,17
47561820800,Alexandre J. Pierrot,2011,21
7102889841,Anne Wei,2003,13
15835176100,Pawel Nogas,2005,16
56618322900,Jacques Baudrand,1994,10
57205205269,Brieuc Berruet,2018,28
54985679700,M. Vendette,2007,17
6602704112,C. Naulin,1990,28
23018804100,A. Förster,1991,19
56407049800,Alexis Story Crawshaw,2014,24
26657654200,Ismaïl Timimi,2004,18
57203555921,H. Joisten,1994,14
35292611200,Patrizia Lombardi,2018,24
7004539701,Ph Grelet,1990,28
7202855332,Claude Robert,1996,18
34768302000,Ren Cang Li,2003,13
6507554768,Frédérique MacHi,2003,21
6504350389,Duc Duong-Hong,2010,20
8403722600,Ayman Al Falou,2005,15
6505635037,Fadila Hadj-Bouziane,2003,15
55513194100,Ninghui Sun,2015,24
37074222900,Vincent Coelen,2010,20
56370539400,M. Pasca,1997,20
6602549287,Say Viengchareun,1995,27
23394147700,M. M. Waliullah,2014,21
36715149800,C. Jegourel,2012,19
22835500500,José A. Moríñigo,2017,27
6602911751,C. J. Magon,1998,25
12647414100,Hana Čipčić Paljetak,2013,28
57197970533,A. Bonissent,2002,16
26643275400,S. Hubert,1990,21
56135211500,Cheng Li,2017,28
22333263900,M. Bouattour,2005,15
56515297200,S. Makram-Matta,2014,24
15763598000,Sophie Sakka,2004,11
37078850100,Clément Courvoisier,2011,21
6504297195,Nicolas Rejneri,2001,12
37091588100,Malena Skogman,2018,28
23476362800,Ségolène Caboche,2008,22
36078843500,Eric Rose,1997,21
26041121100,A. Tinzefte,2005,20
57035243200,Thomas Cochard,2015,25
57197357863,Clayton Costa,2010,20
57115512200,Xavier Bovier-Lapierre,2016,26
6602919670,A. Choujaa,1992,18
36170379700,Fernando De la Prieta,2014,24
26642788000,Corinne Perraudin,2000,18
57204698668,Zhao Q.,2016,26
8576012300,Samson Lasaulce,1999,9
7801544966,Michael Krajecki,1999,9
57194283726,Christian Dugasi,1992,26
6602477210,P. Wagle,2000,18
57201265019,Jong Hyun Lee,2003,24
7005869252,E. Georges,1990,27
6603626324,Francois Alouges,1991,15
35179399600,Leticia De Alvaro Garcia,2009,21
57192113111,Dinh Ho Tong Minh,2016,28
6507056350,Yann Fusero,2009,19
25638577600,Thibaut Deleruyelle,2008,18
7101942414,F. Bernard,1997,21
54790583500,L. Q. Chen,2001,17
9744913000,Desmond Chung,2007,17
7006378321,Alain Herve,1999,19
55612084300,Piyush Gupta,2010,20
7005285942,Alexander N. Gorban,2002,13
8706421200,J. Foliard,2002,15
22333378700,Claudia Diaz,2016,26
56086562300,Kejiang Li,2017,28
57201517140,Alexander Melnikov,2012,22
55613312700,Pierre Louis Hervé,2013,27
7404782905,J. S. Adams,2016,26
7003498035,J. Vernin,1990,8
56255642600,Isabelle Braems,2001,13
54792767800,Pinaki Bhattacharya,2017,27
37080173500,Reza Askari Moghadam,2018,28
6506729594,Benoit Chidaine,1998,19
7201370800,Albert Arnold,1999,19
6603965361,Bernhard Gramlich,1996,9
57198040373,J. Andre,2001,17
6602743159,Pierre Deransart,1990,7
6507494400,Emmanuel Troncet,1998,19
35550570600,N. Parsons,2013,23
56393147900,R. K. Schmidt,2008,19
57199531976,A. Salette,2012,22
57193666554,Sabiha Omari,2017,27
6603097240,L. Forestier,1991,27
8966521400,L. El Amraoui,2004,26
35101716000,M. El Jouada,2008,18
55750042900,Laura Cattoni,2013,23
54787423300,Monica Aguilar,2011,21
15128362900,C. Van Eldik,2013,23
57196523795,A. R. Cherif,1997,21
56682052900,d'Andréa Novel Brigitte,2015,25
57197837651,Adrien Merlini,2015,27
6602934119,Olga Veksler,2011,20
57189464937,Louis Hollande,2016,28
57193797107,P. Tournier,2016,26
26430656900,Kahina Hamadache,2009,18
6505838328,Soubhi Abouchahine,1993,26
56097122900,David Kerneves,2002,16
57194829795,Christophe Mazzara,2017,28
14630524700,Carlos Monteserin-Sanchez,2006,16
7201608204,M. Rubio,2002,16
12141109900,Romain Mellier,2005,15
6507773178,C. Rhin,1995,23
35548863600,A. Seddon,2004,18
57191737813,Leonel Rivas,2016,26
36706434100,M. Suarez-Peñaloza,2011,20
35335928400,Salvador Capella-Gutierrez,2016,28
57041029600,S. Maestre,2003,13
55210404700,Nitin Chiluka,2016,24
36781119700,Pascal Flament,1990,23
36239540900,S. Uznanski,2009,20
56821087600,Charles Hauser,2003,16
56500665400,Suzanne Balacey,2014,28
55143899600,Emeric Figuet,2012,25
35937644700,Wan Yu Lien,2017,27
57205273247,C. Voisin,1999,14
57207661131,Marie Laure Moulinard,2014,26
22134311400,H. Ghariani,2005,27
57023907900,Claude Gartiser,2015,25
6507589105,Sébastien Saitzek,2004,17
6701795688,Werner Wirges,1996,21
6701417695,Christian Delhommé,1996,15
23393096300,Wenguo Liu,2012,19
57205051591,Pilar Manzano,2011,20
57188678994,Nicolas Jeanniot,2015,26
6603277429,Rudolf S. Le Poole,1997,20
54881975600,Javad Nasiry,2017,27
55604995900,Thomas D.,2011,21
7004543110,F. Hlawatsch,2002,12
57200257905,Ilya Kalesnikau,2017,27
7202287838,Gavin P. Lawrence,2014,23
7101633022,Andrei Y. Nikulin,2000,17
35406320300,D. J. Thompson,1994,26
7103381652,Bodo Ziegler,1997,24
55371568400,Mahdi Ben Alaya,2015,22
35173644200,K. Schuster,2008,18
7003479767,S. Ricard-Blum,1990,19
57196881113,P. Gravel,2008,22
36184972700,S. Andrenacci,2013,26
57195724819,Sebastien Georget,2005,15
7006736906,G. Denis,2008,18
12242880500,Rossi Fabrice,2006,16
6508226627,R. Troth,1995,23
7801688542,Yannick Kergosien,1990,13
56786364600,Ramiro Pillco,2004,26
57195549010,Tijo James,2017,27
7004407126,Francisco Ortiz,2001,15
41261979200,Benjamin Lenoir,2010,24
35176316700,Carlos Eduardo Santos Pires,2011,20
16174785200,R. I. Hunter,2005,16
7004053293,Fergal Carton,2016,26
57189067538,Safa Saadaoui,2016,28
55323058900,Marcin Kowalski,2014,25
6506835533,Andre Ayoun,1997,16
6505853534,Ghislaine Thuau,1993,20
35608588800,Muqi Wulan,2018,28
57195245709,Abderrezak Hamouda,2014,27
53879643900,Matthieu Giraud,2010,20
7005140378,Gregory P. Asner,2006,16
7005125073,Lothar R. Schad,1996,19
35280782200,Marvin M. Seibert,2011,23
26435119700,Kamal Benothman,2009,19
7003876431,Nuno V. Hermann,2007,17
57190068018,R. Fernández,2015,25
56724226600,Thibault Ledieu,2015,24
9040778700,Mohammad Abdul Azim,2010,20
7007024271,Sylvie Chevret,1990,13
57205276364,Tran Cecile,2018,28
57193837049,Zarzycki Artur,2016,28
6701831220,Alexis Coppalle,1993,14
34978108100,N. T. Clancy,2014,24
57197568984,D. Michels,2001,17
7403518693,Ferran Martin,1999,19
24528388600,Dennis De Kool,2015,25
7202257193,Frederick C. Harris,2007,25
11140790500,J. M. Dujardin,2005,15
7003652882,V. Rödl,2002,12
20734416800,Laurence Josset,2007,23
35091064100,Luc Girardin,2006,16
6701689507,Volkmar Liebscher,2008,19
57196004815,Th Moineau,1991,27
56489810900,Ranita Biswas,2017,27
57192701376,Le Cozannet Goneri,2016,26
6701446077,J. Dubau,1990,14
35097705100,Deniz Özkundakci,2018,28
6603244278,M. Abdiche,1998,20
6505996084,Charles Caderas de Kerleau,2004,14
7404597424,Anne M. Thompson,1993,15
7003844549,Per Ola Börjesson,1999,18
56986641200,Anne Meillet,2015,25
57193573319,Nicholas Cothard,2018,28
56286839800,Alexandra Carpen Amarie,2013,23
8704767900,Diana Maynard,2015,25
14031122700,Amel Benchellal,2005,16
8926076800,Zhipeng Lü,2008,18
57202218414,Hiroki Takimoto,2018,28
7501722523,Jacob W. Lin,2003,15
8300989400,Jose A. Montenegro,2005,20
6506579443,William Hasenplaugh,2009,19
57202013381,Craig Johnson,2017,27
56960442100,Roland Dollet,2006,16
6503943201,Filippos D. Koravos,2001,17
8840968000,A. Albanese,2008,18
7006166884,C. Sodini,2006,16
36022789600,P. Lucchi,2009,19
55198926300,Zdzisław Cyganek,2018,28
6602136431,Béatrice Bérard,1994,4
6602553044,Ludovic MacAire,1993,3
56368652700,Alexandre Ginisty,2014,24
7003288074,Kathrin Saar,2000,24
36704068100,Pierre Massaloux,2010,20
55012140900,Maxime Taisne,2011,21
14056666500,Cyrille Monnereau,2002,12
13106009800,Lucian Leahu,2007,17
55324593200,S. Sankara Gomathi,2008,16
16175168500,Jérémie Guillot,2006,19
15754181000,Aurélien Ortiz,2008,16
16204410100,H. Wang,2007,17
56854900700,Stefano Ferrari,2009,19
23670246400,P. Houizot,2002,12
57194656359,Nima Tajkbaksh,2017,27
57192237482,Christopher Kingery,2016,26
7004084583,E. Aragon,1997,10
57201301493,Laurent Granvilliers,1996,6
57191996462,K. E. Stubhjaer,1998,20
55489301500,Young Hyun Han,2006,16
7006575535,Mat Santamouris,1992,14
57194849263,Alvin M. Despain,1995,23
57186398400,Minh Quang Vo,2016,26
57192834926,Shameek Ganguly,2016,26
36665846700,M. Batrung,2010,24
7004272853,Bulat A. Zhubanov,2005,18
25031812100,Krikamol Muandet,2018,28
23089081700,Reda Kadri,2006,16
55547464700,David Ok,2012,22
6602654044,Ignacio Berberana,2012,22
36663574200,Dominique Grayer,2008,18
57195532898,Mahmoud Boudiaf,2017,27
55807665000,Mohamed Garoui,2013,23
7801629715,Stéphane Gounand,2002,14
56442094500,Ruben Trillo Flores,2014,24
54790605200,Nicola Marchetti,2011,25
6503845773,Rémi Vankeisbelck,2001,17
6504613431,D. Stanoi,2003,14
7101755216,J. Skala,1997,14
36190330500,Maria Ortiz-Estevez,2012,22
6701814469,Anthony Ayari,2006,24
56078096600,Mohamed Salah Ait-Cheikh,2013,26
55256491700,Hamidréza Ramézani,2009,20
56960580700,Zaruhi Alaverdyan,2015,25
7003443578,Gilles Févotte,1993,6
25634054000,Charles Morisset,2005,16
55991728800,A. R. Miniussi,2014,26
35601922700,L. L. Chapelon,2004,17
35280489500,M. Renvoisé,2006,16
57199378508,Johna Till Johnson,1996,22
57190854987,Patrick Bointon,2018,28
6602752766,Catherine Larédo,1990,19
57135797100,Gang Zhou,1999,19
56717764600,Emeline Lesmanne,2015,27
6601978855,Véronique Deluchat,1995,21
26424457400,Kwang Moo Yi,2015,25
6603686905,Igor Pokrovsky,2003,15
55262668800,W. P. Zhu,1995,21
55867065700,R. Castellot,2007,17
56489833200,S. Amy Sommer,2004,26
56100634400,L. Senje,2014,25
56195317700,Florent Meurville,2014,28
34770243100,Vladimir Getov,2007,17
35477147000,G. Bono,2001,26
6603013847,François Roubellat,1996,22
56248584000,J. Pons,2007,17
55683066300,Sameh Chtourou,2013,23
57192816670,A. L. Robertson,2009,19
56217035300,Stephanos Konstantinidis,2002,23
7003866390,C. Guiot,2004,14
35772298600,Matthew Berger,2017,27
6602896605,Fabrice Morestin,1996,8
55800824800,Loïc Paillat,2011,24
56463349600,Jonathan Gray,2015,25
57188754440,S. Liu,2016,26
45561600000,Y. Peltier,2010,23
57203753228,Javier Sánchez-Junquera,2018,28
6505792378,Stefan Kleeschulte,2008,19
25937938000,Oswald Ducrot,1995,23
35550506900,Heinz Amenitsch,1999,16
55552789100,Alexandre Fonteneau,2012,22
37054657100,Peter Schilkee,2010,20
56769182700,Frédéric Lemoine,2015,25
7003979808,S. Serio,1996,22
36614634800,H. Villacorta,2016,26
6701652404,Robert Lempert,2012,27
7003691378,Dirk Pleiter,2001,12
55788281700,A. Michail,2009,19
6603312833,Dimitri V. Nowicki,2005,17
6505485968,Francis Presseeq,2002,16
57147796200,C. Stergiopoulos,2012,22
57164080900,Abdelaziz Labben,2013,23
54396240700,L. Tisserand,2011,22
36646743000,G. Sandford,2010,23
56779730100,Matthieu Payet,2016,25
24921132200,Christian Delacroix,2008,20
57204151682,An Chen,2018,28
6603095657,Sebastian Magierowski,2015,25
56114141800,Catherine Nyeki,2010,20
6506932379,Y. Slamani,2001,16
57197475266,Dmitry Sidorov,2009,19
7004736287,T. Quinlan,2011,22
18042059200,Jonathan Le Roux,2007,17
55970755000,Julien Tanguy,2013,23
7006797863,Louis L. Scharf,2005,15
37014450100,H. Boutyour,2011,21
16418291100,Lesley Bell-Sakyi,2002,26
6503944394,Pete Klupar,2018,28
7003429854,J. Lábár,2001,26
7005555610,T. Graven-Nielsen,2001,17
57201905011,Bruno Yuri,2017,27
23977556500,Frédéric Abrard,2000,10
57192708193,Dat Tang,2018,28
6601964796,Daniel Reisfeld,1996,22
7003713793,Yves Grohens,1993,19
6508164191,J. P. Terreaux,1998,13
7004058432,Tarek Abdelzaher,2009,19
57197244479,M. Weis,2013,23
6507353514,S. Cahon,2002,12
8859966300,Hubert Baumeister,2004,20
25928517500,Konstantios Kakousis,2013,23
23979328600,Amel Benabdallah,2008,18
35607238200,M. C. Aguayo-Torres,2015,25
56303734800,X. Wang,2014,24
57016833800,Radek Lapaék,2015,25
55470573600,L. Martin,2008,17
55485710100,Linda Hriba,2011,21
57194379165,Robert M. Hanson,2011,21
35726709600,Rémi Barraquand,2010,18
7005243284,Alain Finkel,1990,1
6604061280,Constant Remond,2001,13
57191382777,Verena M. Wottrich,2017,27
8723630100,Hichame Maanane,2004,17
53364401900,Marek Trtík,2014,24
26656011800,Bertrand Remy,2008,27
7004069113,N. Bouche,1996,19
22733743100,Sylvain Bidel,2003,15
36184933300,Alex Bernier,2010,20
55617514600,Muhammad Muneeb Ullah,2009,19
22035688000,Magnus Merkel,2006,19
54785299800,Peter Scholl,2017,27
15765290300,Siarhei Khirevich,2015,25
6603351085,Gregory Jerman,2005,15
57204921300,Amina Tidjani,2018,28
55037267000,Naveesh Doolhur,2011,21
57132195300,Soha Saad,2015,28
57205197386,Zakariya Ghalmane,2018,28
35191179100,Alina Stoica,2012,19
7102926112,Victor Y. Pan,1996,7
7801552910,M. Pingault,2002,14
56733172800,Pierre Yves Deschamps,1990,7
55243567700,Jonathan Cooper,2010,21
57131148400,Gérard Eizenberg,1992,20
9842396400,M. Rabbani,2010,20
7005658623,J. P. Sempere,1996,15
8252143000,Zied Marrakchi,2004,16
10142859300,Daniele Miorandi,2005,15
56971251300,Colette Roiland,1997,21
56600628100,Abdelghani Chahmi,2014,24
55977742700,Yuankai Qi,2015,25
56845738100,Kateryna Hubenko,2015,27
14027991800,Murtaza Bohra,2006,25
57193988905,Bernard Le Masson,2016,26
54683397000,Nathalie Bertrand,2011,26
57193706236,Amy L. Mumma,2017,27
57197917646,J. Nunes,2000,18
55445085200,Guillaume Escamocher,2009,19
53877668500,A. Karsaklian Dal Bosco,2011,22
55227532300,Daniel Moser Faes,2012,28
9842095300,A. Patria,2011,21
57130361800,Frank Olsen,1996,22
55387308700,Eltaf Alamyar,2012,22
55858739400,Liang Li,2013,23
57197793190,S. Brunato,2010,20
35225209300,Giorgos Psycharis,2008,24
57199972379,D. Schneider,1990,23
15923420900,Marc Lesturgie,2000,15
14044821700,Piotr Faliszewski,2015,22
56879182000,Wajih Ezzeddine,2015,25
57195641275,Alexandre Anzala-Yamajako,2017,27
57191363595,Zhaoliang Li,2016,26
55553679000,Saad El Amari,2011,22
55497329900,Khoubeib Djemai,2007,19
56973349900,J. C. Nicolas,1999,18
24781182200,Eric Lucet,2007,17
6507613595,C. Bonthoux,1991,27
6508200228,Lou Chesné,1991,21
57196282050,Zhibin Chen,2008,18
16204514500,Alain Zasadzinski,2007,17
51461997500,H. Saint-Jaimes,2007,17
6507104741,G. Li Causi,2008,18
36470629500,Stefan Kuntz,2011,21
13806139000,Carlos Rivera,2004,14
55845598600,Yinlam Chow,2017,24
56393857000,Javier Romero,2015,25
35423489200,Nicole Dore,2012,22
7102504355,Alfried P. Vogler,2005,24
35239828200,Stephen J. Elliott,2008,18
14034501600,Éric Piel,2006,16
51160988500,G. Confais,2011,21
57195148240,A. Amezea-Correa,2017,27
55056139500,Carlo Condo,2014,24
55709131800,Li Zhang,2013,23
6507246762,Jean Marie Chassot,2002,16
51061122800,R. Heyman,2016,26
8964316200,Daniela Schuster,2007,17
55946710700,Jean François Vinuesa,2003,17
56603526600,L. Cao,2011,22
7005235158,Giulio Alfano,2004,14
55665644100,Amar Ramdane Cherif,2004,15
26430954400,Florian Dramas,2010,18
14826391900,Domenico Bonaccini Calia,2013,24
16239955600,Solenne Sibillot,2007,17
7004753693,Adam Janiak,1998,18
6602070971,B. Saidani,1991,24
16230566700,A. Maaß,2006,17
56857628600,Matan Drory Retwitzer,2018,28
7006055356,Borivoje Nikolic,2011,24
35750932500,Suzanne Varet,2010,22
57191475737,Carlo Adamo,2015,26
24831715800,Georg Fuchsbauer,2008,18
57188962583,Potereau Manuel,2015,25
7102329673,Anders Johansen,1996,18
35794846500,O. Benamara,2010,24
6506173536,Barak Bringoltz,2018,28
35168386600,Charly Awad,2009,19
7004889724,R. A. Gruendl,2010,22
37019071400,Antoine Zink,2004,14
55395549800,C. Barthou,1990,15
7005132128,Alan Frieze,1995,9
57203105218,Huyen Nguyen,2012,22
57190124242,Nissem Selmene,2016,26
24331617300,Christophe Grodent,2004,20
34168027600,M. T. Lazaro,2015,25
25027110000,Loiclcerf Cerf,2008,18
7102544847,Mark R. Kozlowski,1996,21
23022311900,S. Larochelle,2000,14
23501049900,Idrick Akhoun,2008,25
35609544900,Marie Odile Berger,1993,2
7004580383,Sebastian Walcher,2018,28
7005019635,Marie Agnès Galloy,1990,21
6603394301,T. Mourier,1990,6
57188590869,J. Chochol,2016,26
6701841142,P. Carrier,1995,23
6507558828,D. Kechemair,1991,27
15041968800,Inge Gavat,2006,16
16229169400,C. L. Winter,2015,25
35876661400,Peng Yong Kong,2007,17
7006026715,Clelia De Felice,1994,19
57202654476,G. F. Carle,2012,22
24340960000,Anca Discant,2007,17
7005756263,D. Béal,2003,13
36623493800,Martin Drasar,2016,26
6701492456,Yiorgos Makris,2007,18
25960338400,Idrissa Sarr,2008,18
57207659369,D. La Rocca,2018,28
25929125800,Xunxing Diao,2008,18
57202452343,Séverine Roger,2018,28
6507754075,Laurent Villefranche,1995,23
56841677200,C. Gabriela Mayorga Adame,2018,28
57188925334,Mingzhe Jiang,2018,28
56890365100,Christoph Peters,2016,25
57193717368,Damien Rodat,2017,28
9335327900,Gianpaolo Vettolani,1996,16
56618197800,Christoph Fünfzig,2009,19
55372565100,Sylvie Lerouge,2012,22
7006715301,C. Hesse,2001,17
56992881400,Job Rutgers,2002,16
6505742635,V. P. Shontya,1997,21
36020849500,G. Rosi,2009,27
6506505246,Stéphane Victori,1998,17
57131392800,Olivier Hamant,2001,19
56600853100,Rada Alhasan,2014,24
36622910000,Richard Bézin,2010,20
14834116500,Olli Pekka Mutanen,2018,28
7006129507,C. Laguerie,1990,25
57197532858,Laurent Sabatier,2008,20
36336811900,Frédéric Boyer Besson,2010,20
14016658000,Mohamed Said Naît Saïd,2005,15
13606583600,Sandrine de Ribaupierre,2004,28
13906968300,Patrick Rosson,2006,16
6603672082,Alain Charcosset,1990,14
7004245418,Dizan Vasquez,2004,14
55647164349,M. Ferrari,2018,28
56568363800,Alejandro Nocua,2016,26
6602666543,Enrico Buracchini,1998,17
9635978700,Marguerite Gisclon,1997,20
7402490140,A. Paul,1998,21
8393679000,Laurent Canale,2000,14
55875642100,G. Benassayag,1992,19
57193699117,Abbas Chokor,2016,26
7006300324,Carole Guillaume,2002,24
7006470900,A. Arneodo,1990,6
7404174677,Tsutomu Hasegawa,2009,19
39262374300,F. Novotny,2011,23
7101999997,Claude Julien,1990,21
7006070446,Otto Exner,1990,17
6603428189,Valérie Delavigne,2002,19
8331410200,A. Papitto,2007,24
6506651931,Christian Chillet,1999,16
57193668892,Imene Soual,2017,27
24823824900,Olivier Barrière,2008,18
7801594242,Patrice Onno,1993,10
56158697000,Klaus Bergner,2016,26
6603842901,S. Hüller,1992,11
7004832773,C. de Waele,1990,25
7006193038,Joseph Piven,2003,15
7004674392,J. Peinke,2005,16
6602838973,Benny Van Houdt,2013,25
57198958092,J. Fernandez,2011,21
56069541400,Andreas Kelz,2004,14
9234774400,Edson Cataldo,2008,19
56074173200,Ying Tang,2013,26
57194449549,Jean Luc Le Calvez,1997,20
26540948400,Mohamed Boucetta,2014,24
9735045400,Elizabeth Scott,2013,23
7101622901,Marc Pascal,1992,21
7801361847,Christian Gac,1996,21
9739808000,E. Tcherniaev,2006,18
6602823587,Yi Nyashin,2012,22
6603394122,Eric Raimbaud,1996,16
57188678139,R. Reda,2008,18
23474799500,Suzanne Pereira,2006,19
8886329100,Orla Greevy,2010,16
56529715900,Patrick So é,2015,25
24171745600,T. Nguyen-Thoi,2018,28
6601995666,Pascal Brochet,1993,4
6506937518,Mountaz Hascot,1998,20
16219311000,Philippe Gilles,1991,22
55642871600,Balkrishna Eknath Narkhede,2017,27
55195600600,Lyubomir Kerachev,2012,27
56305144400,Elodie Goldwaser,2014,24
